"var","prov","zone","year","mean","lci","uci","Description_En","Description_Fr","Prov_En","Prov_Fr"
"SNIPK","ON",1,2007,91,43,165,"Snipe harvest","Prises de bécassines","Ontario","Ontario"
"SNIPK","ON",1,2006,132,65,240,"Snipe harvest","Prises de bécassines","Ontario","Ontario"
"SNIPK","ON",1,2005,164,79,299,"Snipe harvest","Prises de bécassines","Ontario","Ontario"
"SNIPK","ON",1,2004,230,118,420,"Snipe harvest","Prises de bécassines","Ontario","Ontario"
"SNIPK","ON",1,2003,365,201,631,"Snipe harvest","Prises de bécassines","Ontario","Ontario"
"SNIPK","ON",1,2002,456,248,808,"Snipe harvest","Prises de bécassines","Ontario","Ontario"
"SNIPK","ON",1,2001,500,264,879,"Snipe harvest","Prises de bécassines","Ontario","Ontario"
"SNIPK","ON",1,2000,590,317,1031,"Snipe harvest","Prises de bécassines","Ontario","Ontario"
"SNIPK","ON",1,1999,609,330,1053,"Snipe harvest","Prises de bécassines","Ontario","Ontario"
"SNIPK","ON",1,1998,717,390,1248,"Snipe harvest","Prises de bécassines","Ontario","Ontario"
"SNIPK","ON",1,1997,616,336,1062,"Snipe harvest","Prises de bécassines","Ontario","Ontario"
"SNIPK","ON",1,1996,684,386,1130,"Snipe harvest","Prises de bécassines","Ontario","Ontario"
"SNIPK","ON",1,1995,757,424,1255,"Snipe harvest","Prises de bécassines","Ontario","Ontario"
"SNIPK","ON",1,1994,838,469,1398,"Snipe harvest","Prises de bécassines","Ontario","Ontario"
"SNIPK","ON",1,1993,1033,594,1721,"Snipe harvest","Prises de bécassines","Ontario","Ontario"
"SNIPK","ON",1,1992,1399,737,2409,"Snipe harvest","Prises de bécassines","Ontario","Ontario"
"SUCOOT","ON",1,2021,62,35,101,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2020,65,38,103,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2019,60,37,92,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2018,56,34,87,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2017,53,31,82,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2016,51,30,78,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2015,51,30,80,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2014,56,33,85,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2013,52,31,80,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2012,37,21,57,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2011,34,20,52,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2010,34,20,52,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2009,33,20,49,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2008,34,21,52,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2007,34,22,51,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2006,40,26,58,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2005,41,27,60,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2004,43,29,62,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2003,45,30,65,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2002,47,31,68,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2001,51,33,72,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,2000,63,42,89,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1999,70,47,99,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1998,86,57,122,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1997,103,70,145,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1996,142,99,197,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1995,163,113,234,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1994,189,133,268,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1993,195,140,267,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1992,209,150,281,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1991,195,136,265,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1990,204,139,278,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1989,196,135,268,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1988,200,140,274,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1987,283,199,385,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1986,320,230,435,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1985,312,228,424,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1984,354,258,476,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1983,346,251,463,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1982,381,280,495,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1981,386,291,499,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1980,426,323,549,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1979,447,337,576,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1978,587,446,758,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1977,543,407,709,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUCOOT","ON",1,1976,586,421,794,"Successful coots hunters","Chasseurs avec prises de foulques","Ontario","Ontario"
"SUDOVE","ON",1,2021,840,654,1052,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2020,947,766,1150,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2019,954,773,1144,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2018,971,768,1200,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2017,935,726,1169,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2016,1031,804,1280,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2015,940,713,1192,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2014,1095,855,1359,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2013,890,697,1101,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2012,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2011,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2010,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2009,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2008,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2007,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2006,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2005,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2004,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2003,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2002,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2001,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,2000,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1999,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1998,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1997,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1996,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1995,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1994,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1993,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1992,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1991,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1990,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1989,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1988,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1987,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1986,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1985,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1984,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1983,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1982,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1981,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1980,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1979,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1978,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1977,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUDOVE","ON",1,1976,0,0,0,"Successful doves hunters","Chasseurs avec prises de tourterelles","Ontario","Ontario"
"SUSNIP","ON",1,2021,25,8,56,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2020,21,8,46,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2019,22,8,46,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2018,31,11,67,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2017,23,8,49,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2016,23,8,50,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2015,22,8,50,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2014,24,8,52,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2013,25,9,53,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2012,22,8,46,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2011,22,8,45,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2010,26,11,53,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2009,36,17,70,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2008,40,19,76,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2007,44,21,83,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2006,57,29,100,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2005,49,22,96,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2004,64,31,121,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2003,101,56,167,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2002,100,58,157,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2001,101,53,170,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,2000,98,53,164,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,1999,100,54,165,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,1998,107,56,177,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,1997,147,81,238,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,1996,173,97,272,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,1995,167,93,267,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,1994,229,133,349,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,1993,286,170,437,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUSNIP","ON",1,1992,254,154,384,"Successful snipe hunters","Chasseurs avec prises de bécassines","Ontario","Ontario"
"SUTODU","ON",1,2021,4627,4322,4959,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2020,4874,4580,5169,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2019,6048,5753,6342,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2018,6424,6113,6750,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2017,6261,5938,6599,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2016,6798,6442,7162,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2015,7266,6903,7654,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2014,7392,7000,7770,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2013,6997,6630,7352,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2012,6558,6232,6882,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2011,6612,6310,6930,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2010,6685,6380,6990,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2009,6250,5928,6559,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2008,6540,6225,6841,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2007,6497,6198,6775,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2006,7267,6965,7560,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2005,7100,6797,7401,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2004,8040,7729,8348,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2003,8346,8033,8660,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2002,8654,8346,8960,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2001,8877,8542,9221,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,2000,9952,9569,10342,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,1999,10273,9881,10651,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,1998,11320,10886,11733,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,1997,11928,11523,12343,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,1996,13749,13279,14234,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,1995,13368,12899,13843,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,1994,14163,13656,14660,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
"SUTODU","ON",1,1993,15345,14801,15893,"Successful ducks hunters (total)","Chasseurs avec prises de canards (total)","Ontario","Ontario"
