"var","year","mean","lci","uci","prov","zone","Description_En","Description_Fr"
"ACTIOT",1984,2131,1923,2360,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1985,1776,1588,1976,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1986,1766,1572,1966,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1987,1769,1580,1983,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1988,1539,1365,1708,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1989,1606,1430,1778,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1990,1584,1421,1759,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1991,1410,1228,1590,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1992,1433,1284,1591,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1993,1524,1358,1716,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1994,1537,1363,1727,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1995,1376,1215,1554,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1996,1039,889,1189,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1997,882,760,1009,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1998,923,799,1056,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1999,880,769,999,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2000,789,683,900,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2001,736,636,841,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2002,714,632,800,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2003,614,541,693,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2004,603,532,683,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2005,569,498,647,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2006,556,485,633,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2007,552,478,634,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2008,556,474,646,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2009,535,457,618,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2010,506,428,588,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2011,528,448,614,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2012,518,439,605,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2013,523,440,616,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2014,459,383,542,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2015,419,347,496,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2016,402,331,474,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2017,357,291,425,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2018,358,288,430,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2019,343,269,422,"NS",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1976,1310,1155,1484,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1977,1356,1216,1508,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1978,1324,1195,1456,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1979,1033,918,1140,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1980,1101,995,1221,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1981,1009,903,1120,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1982,1098,968,1221,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1983,944,827,1064,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1984,975,847,1106,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1985,863,748,983,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1986,939,820,1072,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1987,715,622,814,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1988,727,629,829,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1989,678,589,772,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1990,699,609,798,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1991,832,731,950,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1992,611,534,696,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1993,642,557,735,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1994,645,559,748,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1995,657,571,762,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1996,653,565,761,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1997,482,414,553,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1998,524,452,610,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1999,469,406,548,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2000,476,413,555,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2001,428,371,491,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2002,358,313,406,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2003,363,317,412,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2004,285,246,325,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2005,277,237,317,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2006,272,231,312,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2007,263,222,306,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2008,279,235,325,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2009,263,220,306,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2010,252,210,294,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2011,289,245,337,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2012,293,249,342,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2013,316,265,370,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2014,305,257,357,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2015,318,269,374,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2016,283,237,331,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2017,235,194,277,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2018,212,172,251,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2019,227,178,276,"NS",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1976,6350,5689,7040,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1977,6645,6012,7297,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1978,7215,6579,7874,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1979,5990,5425,6552,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1980,5999,5447,6576,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1981,5673,5146,6238,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1982,5771,5204,6398,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1983,5310,4742,5926,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1984,5307,4740,5922,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1985,4768,4206,5325,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1986,5140,4614,5689,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1987,5234,4657,5921,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1988,4105,3645,4566,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1989,4239,3753,4748,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1990,4489,4010,4986,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1991,4247,3783,4746,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1992,4334,3904,4797,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1993,3762,3344,4202,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1994,3355,2983,3765,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1995,2887,2532,3243,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1996,2889,2557,3262,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1997,2240,1959,2538,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1998,1998,1749,2269,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1999,1734,1511,1986,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2000,1676,1451,1915,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2001,1433,1234,1649,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2002,1377,1213,1560,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2003,1282,1117,1455,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2004,1236,1078,1410,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2005,1209,1051,1381,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2006,1209,1060,1372,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2007,1031,890,1183,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2008,1080,933,1240,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2009,1086,932,1255,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2010,1082,923,1255,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2011,1163,995,1350,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2012,1311,1122,1510,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2013,1997,1731,2280,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2014,2103,1832,2404,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2015,1880,1634,2141,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2016,1815,1568,2086,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2017,1766,1524,2028,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2018,1749,1513,2002,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2019,1734,1501,2012,"ON",1,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1976,15848,14350,17337,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1977,17009,15619,18456,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1978,18322,16908,19836,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1979,16221,14908,17519,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1980,16008,14756,17331,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1981,15749,14451,17145,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1982,14458,13328,15704,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1983,13652,12772,14573,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1984,13031,12163,13906,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1985,11732,10942,12538,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1986,11311,10574,12081,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1987,11361,10620,12205,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1988,10076,9407,10764,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1989,9585,8976,10230,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1990,9004,8404,9623,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1991,8861,8232,9487,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1992,8182,7614,8781,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1993,7399,6875,7935,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1994,6692,6189,7192,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1995,6016,5572,6470,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1996,5307,4906,5719,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1997,4415,4042,4785,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1998,4579,4219,4975,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",1999,4266,3940,4616,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2000,3907,3591,4236,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2001,3536,3246,3847,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2002,3629,3291,3978,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2003,3348,3034,3668,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2004,3143,2831,3471,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2005,2893,2599,3190,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2006,2919,2627,3228,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2007,2912,2615,3239,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2008,2699,2412,3000,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2009,2617,2304,2941,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2010,2543,2242,2851,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2011,2858,2562,3172,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2012,3096,2765,3435,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2013,3532,3167,3938,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2014,3582,3193,4013,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2015,3596,3212,4040,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2016,3175,2831,3530,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
"ACTIOT",2017,3133,2798,3502,"ON",2,"Active non-waterfowl hunters","Chasseurs d'oiseaux autres que la sauvagine actifs"
